Tahun,Bulan,Hari,Kec_angin,T_max,T_min,Curah_hujan,Kelembapan,Tekanan_udara
2014,12,22,0.8,29.04,23.9,10.64,19.17,100.64
2014,12,23,0.61,28.05,24.34,2.05,18.49,100.73
2014,12,24,0.6,31.57,22.62,9.71,18.55,100.78
2014,12,25,0.49,30.68,24.42,66.94,19.47,100.72
2014,12,26,0.92,27.74,23.98,23.63,19.1,100.71
2014,12,27,0.84,28.27,23.43,17.72,18.62,100.82
2014,12,28,0.74,28.13,23.23,3.48,18.13,100.94
2014,12,29,0.72,29.98,23.28,0.1,18.01,100.88
2014,12,30,1.13,29.29,23.71,9.62,18.55,100.88
2014,12,31,0.88,27.52,23.61,6.19,18.68,100.93
2015,1,1,1.28,28.26,23.01,3.98,17.7,100.95
2015,1,2,1.3,28.87,22.51,1.31,18.01,100.98
2015,1,3,1.21,29.62,23.07,1.09,18.13,100.98
2015,1,4,1.01,28.12,23.35,0.83,18.25,100.9
2015,1,5,1.0,29.51,22.93,1.07,18.37,100.83
2015,1,6,0.88,29.51,23.52,0.36,18.98,100.75
2015,1,7,1.0,29.94,23.68,0.62,19.29,100.77
2015,1,8,0.77,27.29,24.16,2.05,18.62,100.9
2015,1,9,1.14,29.31,22.58,2.64,18.01,100.97
2015,1,10,0.91,28.24,23.23,8.28,18.55,100.89
2015,1,11,0.84,29.37,24.15,9.36,18.86,100.87
2015,1,12,1.34,30.28,23.49,0.38,18.86,100.84
2015,1,13,1.4,30.15,23.77,30.42,19.1,100.89
2015,1,14,1.11,29.23,23.72,69.02,19.17,100.97
2015,1,15,0.92,27.85,23.47,21.61,18.86,101.03
2015,1,16,1.21,28.95,23.13,6.18,18.49,100.99
2015,1,17,1.36,30.02,22.94,1.17,18.31,100.94
2015,1,18,0.98,26.65,23.4,22.79,18.13,101.09
2015,1,19,0.96,26.93,23.02,5.49,17.82,101.13
2015,1,20,0.84,27.37,22.8,19.12,17.88,101.24
2015,1,21,1.01,27.95,22.91,1.19,17.76,101.31
2015,1,22,1.21,27.4,23.06,1.55,18.01,101.22
2015,1,23,1.26,29.58,22.74,0.94,17.94,101.05
2015,1,24,1.0,29.43,22.85,13.36,18.31,101.07
2015,1,25,0.9,29.23,22.84,4.47,18.25,101.12
2015,1,26,0.94,28.33,23.32,1.25,18.37,101.08
2015,1,27,1.16,29.05,23.06,0.14,18.13,100.93
2015,1,28,0.97,30.21,22.76,0.89,18.19,100.85
2015,1,29,0.95,29.04,23.37,4.71,18.19,100.94
2015,1,30,1.08,29.23,22.62,3.14,18.31,101.02
2015,1,31,1.19,27.69,23.62,3.43,18.55,101.06
2015,2,1,0.98,27.37,23.35,1.45,18.31,101.07
2015,2,2,1.11,28.25,22.98,0.14,17.94,101.15
2015,2,3,1.2,29.8,22.37,0.61,18.01,101.18
2015,2,4,1.1,29.62,22.12,1.05,18.01,101.1
2015,2,5,0.84,26.98,23.6,37.12,18.68,101.06
2015,2,6,1.12,28.01,23.4,28.2,18.68,101.05
2015,2,7,1.07,28.39,23.08,4.92,18.49,101.05
2015,2,8,1.2,29.56,23.14,3.2,18.49,101.02
2015,2,9,1.37,28.8,23.38,6.57,18.49,101.05
2015,2,10,1.2,28.19,23.01,2.37,18.01,101.05
2015,2,11,1.17,28.62,22.41,20.76,17.4,101.01
2015,2,12,1.3,29.69,21.98,10.19,17.76,100.92
2015,2,13,1.14,28.26,22.83,3.72,17.88,100.88
2015,2,14,1.02,29.5,23.05,2.07,18.31,100.91
2015,2,15,0.76,28.37,23.21,3.87,18.49,100.9
2015,2,16,0.99,29.64,23.12,1.77,18.31,100.88
2015,2,17,0.73,30.26,23.16,1.97,18.74,100.86
2015,2,18,0.9,27.73,23.48,20.93,18.62,100.9
2015,2,19,0.96,26.67,22.88,1.8,17.76,101.05
2015,2,20,0.81,29.53,22.53,6.32,17.64,101.08
2015,2,21,0.65,30.62,23.02,2.1,18.19,100.94
2015,2,22,1.07,30.23,23.01,4.65,18.74,100.91
2015,2,23,1.12,30.61,23.01,1.31,18.62,100.99
2015,2,24,0.81,29.36,24.06,0.05,18.8,100.96
2015,2,25,0.71,30.07,23.53,0.03,18.62,100.86
2015,2,26,0.88,30.27,23.44,0.06,18.43,100.83
2015,2,27,0.95,31.1,23.12,1.96,18.74,100.77
2015,2,28,1.07,30.52,23.33,2.19,18.68,100.83
2015,3,1,1.05,29.83,23.21,19.07,18.68,100.88
2015,3,2,0.91,27.9,23.26,26.96,18.49,100.97
2015,3,3,1.03,28.62,22.25,10.91,18.07,100.95
2015,3,4,0.87,29.02,22.98,22.04,18.49,100.97
2015,3,5,0.82,28.12,23.33,4.54,18.19,101.03
2015,3,6,0.82,28.49,23.08,5.71,17.7,101.02
2015,3,7,0.73,28.96,22.7,20.49,18.43,100.96
2015,3,8,0.93,27.3,23.52,19.57,18.19,101.07
2015,3,9,0.78,27.63,22.98,10.0,18.37,101.11
2015,3,10,1.02,28.01,23.08,14.47,18.25,101.12
2015,3,11,1.0,28.19,22.77,20.58,18.25,101.12
2015,3,12,1.2,28.34,22.73,1.7,17.52,101.19
2015,3,13,1.02,30.29,21.7,0.09,17.58,101.09
2015,3,14,0.79,27.8,23.75,9.6,19.04,101.16
2015,3,15,0.83,28.4,23.77,53.58,19.1,101.23
2015,3,16,0.59,30.51,23.48,1.06,18.43,101.15
2015,3,17,0.76,30.84,23.49,22.41,19.29,100.94
2015,3,18,0.59,31.38,24.26,10.66,19.84,100.81
2015,3,19,0.78,28.44,24.62,1.06,19.71,100.88
2015,3,20,0.71,30.28,24.12,2.54,18.43,100.99
2015,3,21,0.62,30.8,23.89,0.93,18.8,101.02
2015,3,22,0.55,28.9,24.87,7.42,19.23,101.02
2015,3,23,0.49,30.37,24.47,3.06,19.17,100.92
2015,3,24,0.72,29.56,24.06,3.32,19.29,100.93
2015,3,25,0.97,29.32,24.23,7.24,19.47,100.99
2015,3,26,0.96,30.46,24.16,4.27,19.29,101.09
2015,3,27,0.84,29.45,24.28,13.22,19.41,101.08
2015,3,28,0.75,30.87,24.48,7.01,19.1,100.9
2015,3,29,0.87,31.16,23.54,1.86,19.29,100.84
2015,3,30,0.79,30.87,24.09,0.66,19.35,100.9
2015,3,31,0.71,30.73,24.16,7.91,19.53,100.88
2015,4,1,0.73,31.05,24.72,18.12,19.84,100.81
2015,4,2,0.84,30.55,23.95,7.83,19.59,100.74
2015,4,3,0.62,30.64,23.89,4.22,19.1,100.72
2015,4,4,0.59,30.38,24.15,20.41,19.59,100.68
2015,4,5,0.7,29.36,24.39,23.81,19.65,100.67
2015,4,6,0.63,30.56,24.01,18.47,19.78,100.65
2015,4,7,0.88,29.67,24.64,45.41,19.84,100.71
2015,4,8,0.69,29.83,24.46,17.11,19.59,100.8
2015,4,9,0.71,30.19,24.41,1.03,19.17,100.86
2015,4,10,0.65,31.25,23.95,2.66,18.98,100.88
2015,4,11,0.6,31.94,24.48,1.12,19.04,100.93
2015,4,12,0.4,31.45,24.65,0.97,18.8,101.04
2015,4,13,0.47,29.8,24.58,0.61,18.98,101.01
2015,4,14,0.38,27.68,24.58,8.92,19.71,100.83
2015,4,15,0.7,28.48,23.67,31.16,18.07,101.06
2015,4,16,0.72,29.71,23.04,42.62,18.86,101.06
2015,4,17,0.61,30.66,24.49,9.97,19.59,100.94
2015,4,18,0.56,29.3,24.65,2.39,19.53,100.88
2015,4,19,0.62,29.68,24.26,3.43,19.71,100.93
2015,4,20,0.43,30.46,24.69,2.31,19.41,100.91
2015,4,21,0.65,28.79,24.12,21.19,19.53,100.89
2015,4,22,0.62,29.49,23.15,16.03,18.74,100.88
2015,4,23,0.74,27.76,23.97,3.83,18.92,100.96
2015,4,24,0.78,27.86,23.33,16.1,18.74,100.95
2015,4,25,0.8,28.35,23.65,19.33,18.25,100.95
2015,4,26,0.86,29.82,22.81,24.65,18.8,100.93
2015,4,27,0.73,28.12,24.23,11.72,18.8,100.97
2015,4,28,0.7,29.19,23.26,2.12,18.74,100.94
2015,4,29,0.64,28.44,24.7,8.41,19.23,100.93
2015,4,30,0.84,29.19,24.12,5.39,19.41,100.95
2015,5,1,0.65,29.64,23.37,4.71,18.37,101.0
2015,5,2,0.55,29.21,22.79,22.27,18.31,100.97
2015,5,3,0.59,27.38,23.86,16.94,18.8,101.07
2015,5,4,0.69,29.79,23.86,0.4,18.86,101.01
2015,5,5,0.64,30.51,23.49,0.53,19.41,100.81
2015,5,6,0.67,30.09,24.05,0.67,19.78,100.79
2015,5,7,0.86,29.68,24.34,3.62,20.08,100.83
2015,5,8,0.79,28.59,24.64,5.7,20.2,100.79
2015,5,9,0.89,30.57,24.07,2.47,19.53,100.75
2015,5,10,0.94,30.85,23.9,0.54,19.59,100.77
2015,5,11,1.04,30.84,24.0,0.4,19.9,100.82
2015,5,12,0.92,31.09,24.63,1.63,20.45,100.81
2015,5,13,0.91,30.0,24.85,14.21,21.12,100.81
2015,5,14,0.88,30.77,25.13,3.02,20.63,100.88
2015,5,15,0.67,28.65,24.67,7.82,19.9,101.04
2015,5,16,0.88,30.26,23.76,0.54,19.59,100.93
2015,5,17,0.88,30.87,24.67,1.12,19.84,100.8
2015,5,18,0.74,31.11,23.57,0.1,19.53,100.88
2015,5,19,0.98,31.23,23.87,0.2,19.59,100.92
2015,5,20,0.94,31.34,23.99,0.05,19.53,100.94
2015,5,21,1.1,31.12,24.32,0.0,19.71,100.91
2015,5,22,1.05,31.12,23.27,0.0,19.04,100.96
2015,5,23,0.82,30.73,22.76,0.02,18.86,100.97
2015,5,24,0.83,29.97,23.25,0.02,19.23,100.94
2015,5,25,0.91,30.56,23.68,0.9,19.47,100.94
2015,5,26,0.95,30.31,23.77,0.69,19.23,101.01
2015,5,27,0.78,29.55,23.93,0.24,19.35,100.93
2015,5,28,0.86,30.52,24.15,0.19,19.35,100.87
2015,5,29,0.93,31.2,23.74,0.02,19.23,100.93
2015,5,30,0.96,31.0,23.18,0.0,18.8,100.91
2015,5,31,0.73,30.37,23.44,26.84,19.59,100.77
2015,6,1,0.76,30.91,24.01,3.62,19.71,100.76
2015,6,2,0.85,29.35,23.74,2.2,19.35,100.84
2015,6,3,0.72,29.68,24.16,0.94,19.47,100.84
2015,6,4,1.07,30.8,24.23,0.81,19.71,100.74
2015,6,5,0.84,30.01,24.55,16.24,20.51,100.68
2015,6,6,0.77,28.78,25.08,43.98,20.81,100.71
2015,6,7,0.8,27.94,24.26,26.24,19.59,100.81
2015,6,8,0.72,28.97,23.97,11.45,19.41,100.82
2015,6,9,0.79,28.05,23.76,4.65,19.1,100.89
2015,6,10,0.69,29.94,23.47,0.04,18.98,100.86
2015,6,11,0.76,29.6,23.85,1.51,19.41,100.83
2015,6,12,0.59,30.44,23.82,0.34,19.29,100.8
2015,6,13,0.78,30.06,24.01,0.13,19.23,100.78
2015,6,14,0.75,30.08,23.25,4.13,18.8,100.8
2015,6,15,0.91,30.09,22.48,0.25,18.19,100.82
2015,6,16,0.95,29.97,22.5,0.01,17.94,100.82
2015,6,17,0.75,29.65,23.12,2.24,18.31,100.79
2015,6,18,0.93,30.37,22.82,0.18,18.55,100.77
2015,6,19,1.02,30.12,22.87,0.0,18.68,100.86
2015,6,20,0.87,30.54,23.82,0.0,19.17,100.86
2015,6,21,1.08,30.67,23.15,0.0,18.74,100.89
2015,6,22,0.95,30.34,22.35,0.0,18.62,100.9
2015,6,23,0.95,30.8,22.9,0.0,18.68,100.97
2015,6,24,1.01,30.44,22.69,0.0,17.76,101.01
2015,6,25,1.02,30.22,21.0,0.0,16.91,101.03
2015,6,26,0.95,30.02,20.52,0.0,16.72,101.03
2015,6,27,0.98,30.5,21.47,0.31,18.19,101.13
2015,6,28,0.93,30.41,22.65,1.8,18.68,101.26
2015,6,29,0.85,30.4,22.53,0.7,18.55,101.23
2015,6,30,0.89,30.73,22.82,0.0,18.43,101.11
2015,7,1,0.9,30.38,22.28,0.0,18.01,101.15
2015,7,2,1.23,29.44,21.83,0.0,16.85,101.11
2015,7,3,0.95,29.28,20.06,0.0,16.11,101.05
2015,7,4,0.99,29.68,21.66,0.0,16.6,101.07
2015,7,5,0.89,29.54,21.4,0.0,17.15,100.98
2015,7,6,1.02,30.12,22.03,0.0,17.58,100.86
2015,7,7,1.02,30.28,22.18,0.0,17.94,100.81
2015,7,8,0.8,30.49,23.3,2.86,18.68,100.85
2015,7,9,0.77,30.15,23.66,7.08,18.8,100.86
2015,7,10,1.05,28.86,23.01,10.51,18.43,100.9
2015,7,11,1.12,29.87,23.02,7.01,18.13,100.95
2015,7,12,1.05,29.31,23.5,0.48,18.8,100.84
2015,7,13,1.16,30.28,23.86,4.0,19.41,100.72
2015,7,14,0.63,27.62,24.07,3.48,19.23,100.75
2015,7,15,0.93,29.81,23.69,5.37,19.35,100.72
2015,7,16,1.22,30.85,24.12,3.03,19.59,100.71
2015,7,17,1.3,31.13,23.44,0.82,18.92,100.8
2015,7,18,1.16,30.51,22.12,0.01,18.19,100.87
2015,7,19,0.94,30.48,23.51,0.02,18.55,100.84
2015,7,20,0.86,29.93,22.87,0.0,18.13,100.92
2015,7,21,1.03,30.71,22.0,0.0,17.7,101.04
2015,7,22,1.01,31.0,21.71,0.0,17.7,101.11
2015,7,23,1.02,30.82,22.08,0.0,17.88,101.1
2015,7,24,1.01,31.07,22.65,0.0,18.25,101.06
2015,7,25,0.92,30.7,22.08,7.31,18.25,101.07
2015,7,26,1.07,30.61,22.05,1.39,17.7,101.1
2015,7,27,1.05,30.25,22.3,0.29,17.76,101.17
2015,7,28,1.07,29.94,21.74,0.09,17.64,101.16
2015,7,29,1.16,30.38,22.08,0.61,17.88,101.06
2015,7,30,1.05,30.63,22.52,0.13,17.82,101.05
2015,7,31,0.93,30.8,21.98,0.06,17.88,101.02
2015,8,1,0.99,29.59,22.73,8.38,18.25,101.05
2015,8,2,0.92,30.33,22.68,2.64,18.37,101.04
2015,8,3,0.95,29.98,22.91,1.83,17.82,101.06
2015,8,4,0.75,29.82,21.9,0.3,16.97,101.03
2015,8,5,0.99,29.73,22.28,0.83,17.27,100.92
2015,8,6,0.93,30.28,22.65,0.46,17.76,100.81
2015,8,7,1.0,29.14,22.92,0.71,17.58,100.89
2015,8,8,0.87,29.05,22.72,1.87,17.88,100.83
2015,8,9,1.01,30.15,23.55,0.0,18.43,100.72
2015,8,10,1.3,30.82,23.86,0.0,18.62,100.78
2015,8,11,1.3,31.19,23.49,0.69,18.55,100.88
2015,8,12,0.94,31.52,22.9,0.07,18.74,100.94
2015,8,13,1.09,31.39,23.55,0.0,18.8,100.92
2015,8,14,0.95,31.59,22.84,0.05,18.37,100.95
2015,8,15,1.25,31.31,22.49,0.19,18.01,100.99
2015,8,16,1.21,31.19,23.12,0.02,18.07,101.05
2015,8,17,1.21,31.09,21.94,0.0,16.91,101.04
2015,8,18,0.98,30.96,20.56,0.0,16.6,101.04
2015,8,19,0.97,31.42,21.29,0.0,17.03,101.04
2015,8,20,0.92,31.35,21.45,0.0,17.46,101.0
2015,8,21,1.09,31.13,22.9,0.01,17.88,100.95
2015,8,22,1.29,30.94,22.58,0.06,17.15,100.96
2015,8,23,1.16,30.37,21.09,0.0,16.48,101.01
2015,8,24,1.09,30.65,21.38,0.0,16.85,101.06
2015,8,25,1.09,31.39,21.62,0.0,17.46,100.99
2015,8,26,1.01,30.83,22.92,0.0,18.19,100.97
2015,8,27,1.0,31.46,22.05,0.0,17.64,100.97
2015,8,28,1.13,31.47,21.94,0.0,17.82,100.95
2015,8,29,1.19,31.82,22.83,0.0,17.94,100.95
2015,8,30,1.21,31.58,22.26,0.0,17.64,101.04
2015,8,31,1.23,31.48,21.49,0.0,17.4,101.05
2015,9,1,1.24,31.37,22.04,0.0,16.91,101.0
2015,9,2,1.32,31.37,19.85,0.0,16.36,101.01
2015,9,3,1.2,31.37,21.49,0.0,17.33,101.07
2015,9,4,1.12,31.85,22.63,0.0,17.76,101.12
2015,9,5,1.1,31.61,20.88,0.0,16.78,101.19
2015,9,6,1.02,31.77,21.45,0.0,16.91,101.15
2015,9,7,1.05,31.51,20.73,0.0,16.36,101.12
2015,9,8,1.05,31.98,21.3,0.0,17.09,100.98
2015,9,9,1.05,32.02,21.79,0.01,16.72,101.02
2015,9,10,1.05,31.27,20.98,0.11,16.97,101.15
2015,9,11,1.24,31.78,21.98,0.0,16.72,101.03
2015,9,12,1.16,30.47,21.03,0.0,16.66,101.07
2015,9,13,1.07,32.02,21.42,0.0,17.33,101.0
2015,9,14,1.07,31.56,22.51,0.0,17.46,100.99
2015,9,15,1.09,30.88,21.76,0.01,16.36,100.87
2015,9,16,1.05,30.98,23.13,0.01,17.46,100.8
2015,9,17,1.09,32.01,23.41,0.0,17.82,100.93
2015,9,18,1.13,30.67,22.38,0.0,17.64,101.06
2015,9,19,0.94,32.33,22.51,0.54,18.43,100.95
2015,9,20,0.98,32.4,23.44,0.23,18.13,100.89
2015,9,21,0.8,32.49,23.06,0.0,17.27,100.88
2015,9,22,1.23,33.19,23.3,0.0,17.33,100.86
2015,9,23,1.28,32.7,21.4,0.0,16.3,100.97
2015,9,24,1.17,32.76,20.93,0.0,16.36,100.93
2015,9,25,1.08,32.26,21.65,0.0,16.17,100.91
2015,9,26,1.12,32.3,22.6,0.0,17.21,100.86
2015,9,27,1.06,32.7,22.33,0.86,17.4,100.8
2015,9,28,0.99,31.17,22.87,0.47,17.76,100.84
2015,9,29,1.27,33.27,23.22,0.04,17.58,100.83
2015,9,30,1.22,32.77,22.49,0.0,17.46,100.98
2015,10,1,1.16,32.98,22.3,0.0,17.33,101.09
2015,10,2,1.12,33.23,21.67,0.0,16.72,101.16
2015,10,3,1.3,32.69,22.01,0.0,17.03,101.11
2015,10,4,1.23,33.4,22.39,0.0,16.72,101.12
2015,10,5,1.03,32.69,21.71,0.01,16.78,101.12
2015,10,6,1.07,33.05,22.54,0.05,17.09,101.02
2015,10,7,0.8,33.47,22.71,0.83,17.4,101.03
2015,10,8,0.96,33.66,22.14,0.22,16.78,100.98
2015,10,9,1.02,33.2,22.73,0.07,16.97,100.97
2015,10,10,1.11,33.4,21.79,0.0,16.72,101.03
2015,10,11,1.16,33.7,21.8,0.0,16.36,101.12
2015,10,12,0.95,33.18,22.26,0.0,17.21,101.13
2015,10,13,0.98,33.8,23.39,0.0,17.15,101.06
2015,10,14,0.99,33.9,22.51,0.0,16.42,101.02
2015,10,15,1.0,34.12,22.37,0.0,16.42,100.93
2015,10,16,1.02,34.02,22.56,0.0,16.42,100.9
2015,10,17,1.23,34.08,22.09,0.0,16.24,100.95
2015,10,18,1.12,34.33,22.27,0.0,16.48,101.01
2015,10,19,1.12,34.31,21.79,0.0,16.05,101.0
2015,10,20,1.27,33.96,21.19,0.0,15.93,100.91
2015,10,21,1.17,33.39,21.53,0.0,16.6,100.88
2015,10,22,1.09,34.08,22.34,0.0,16.66,100.89
2015,10,23,1.06,33.33,22.84,0.0,17.64,100.83
2015,10,24,1.0,33.31,23.37,0.0,17.94,100.81
2015,10,25,1.01,33.71,23.5,0.0,16.97,100.87
2015,10,26,0.95,33.73,21.75,0.0,16.36,100.86
2015,10,27,0.73,29.76,24.4,0.96,18.19,100.87
2015,10,28,1.03,32.53,22.97,0.82,17.82,100.91
2015,10,29,0.84,31.83,23.44,1.1,17.76,100.98
2015,10,30,0.8,33.82,23.57,2.97,17.64,100.94
2015,10,31,1.0,33.8,23.04,0.79,17.46,100.92
2015,11,1,0.86,34.3,23.77,0.3,17.09,100.91
2015,11,2,0.73,34.19,24.14,0.26,17.76,100.87
2015,11,3,0.77,35.73,24.65,0.36,17.33,100.82
2015,11,4,0.85,33.91,24.62,2.95,17.76,100.77
2015,11,5,0.78,35.05,23.7,1.03,17.09,100.76
2015,11,6,0.83,35.53,22.82,1.48,15.99,100.78
2015,11,7,0.88,30.99,24.02,9.28,17.82,100.94
2015,11,8,0.49,31.03,24.05,0.86,17.58,100.98
2015,11,9,0.68,34.22,23.96,0.1,17.7,100.82
2015,11,10,0.59,32.97,25.18,0.26,18.13,100.73
2015,11,11,0.6,32.76,24.87,9.21,18.31,100.8
2015,11,12,0.85,32.58,24.93,3.82,18.43,100.94
2015,11,13,0.97,32.71,23.94,3.69,18.31,100.89
2015,11,14,0.91,31.1,24.51,4.75,18.92,100.82
2015,11,15,0.65,31.34,24.33,13.93,18.92,100.79
2015,11,16,0.59,32.19,24.23,5.1,18.55,100.79
2015,11,17,0.52,30.7,24.58,3.71,18.55,100.87
2015,11,18,0.8,32.32,25.16,4.42,18.8,100.84
2015,11,19,0.85,30.28,24.85,6.77,19.29,100.83
2015,11,20,0.55,31.12,24.37,2.82,18.8,100.75
2015,11,21,0.8,32.63,23.73,0.46,17.94,100.71
2015,11,22,0.82,33.3,23.51,6.2,18.43,100.7
2015,11,23,0.66,32.37,23.69,17.02,19.04,100.74
2015,11,24,0.62,29.62,25.04,30.98,19.84,100.77
2015,11,25,0.63,32.65,24.45,6.45,19.35,100.69
2015,11,26,0.77,31.61,24.34,24.1,19.53,100.74
2015,11,27,0.72,30.66,24.76,5.07,18.92,100.78
2015,11,28,0.73,29.43,24.63,2.54,19.1,100.92
2015,11,29,0.48,29.02,24.72,16.4,18.68,101.08
2015,11,30,0.62,31.23,23.41,1.91,18.74,100.95
2015,12,1,0.53,30.73,24.16,9.47,19.35,100.87
2015,12,2,0.91,30.75,24.48,1.72,19.35,100.92
2015,12,3,0.66,30.45,24.51,6.34,19.53,100.92
2015,12,4,0.62,31.9,24.03,0.42,19.17,100.92
2015,12,5,0.65,32.43,24.41,0.55,19.17,100.86
2015,12,6,0.61,32.19,25.05,0.67,19.35,100.89
2015,12,7,0.78,28.99,25.27,0.63,19.71,100.9
2015,12,8,0.82,29.73,24.65,5.94,19.41,100.98
2015,12,9,0.53,30.76,24.47,5.76,19.23,100.98
2015,12,10,0.6,33.23,24.63,12.81,19.41,100.84
2015,12,11,0.62,31.33,24.94,8.4,19.96,100.84
2015,12,12,0.72,30.23,24.65,54.84,19.59,100.84
2015,12,13,1.1,29.06,24.31,17.43,18.8,100.92
2015,12,14,1.02,28.88,23.59,0.39,18.19,100.93
2015,12,15,1.37,29.87,23.68,1.68,17.7,100.93
2015,12,16,1.3,28.51,23.01,18.28,17.7,100.98
2015,12,17,1.38,30.87,22.05,5.1,17.15,101.01
2015,12,18,1.41,30.53,23.47,2.31,18.37,101.01
2015,12,19,1.02,28.64,23.91,2.45,18.37,101.11
2015,12,20,1.27,29.61,23.8,1.31,18.37,100.98
2015,12,21,1.0,29.21,23.12,2.73,17.94,100.99
2015,12,22,0.84,31.39,23.41,0.49,17.94,101.02
2015,12,23,0.66,29.55,24.52,0.34,19.41,101.02
2015,12,24,0.78,27.87,24.38,32.38,19.17,101.02
2015,12,25,0.7,30.99,22.68,5.58,18.37,101.01
2015,12,26,1.04,31.31,23.99,5.77,18.92,100.98
2015,12,27,0.93,30.82,24.22,2.07,19.04,101.09
2015,12,28,1.02,30.48,24.42,10.15,19.53,101.18
2015,12,29,1.15,31.3,24.36,4.08,19.29,101.08
2015,12,30,1.23,30.1,24.64,3.78,19.35,101.03
2015,12,31,1.15,31.29,24.07,1.76,18.86,101.05
2016,1,1,1.12,31.55,23.87,0.88,19.04,101.12
2016,1,2,0.98,28.97,24.48,4.91,19.53,101.2
2016,1,3,0.86,30.11,23.78,0.26,18.86,101.21
2016,1,4,0.8,30.07,24.37,22.63,19.41,101.16
2016,1,5,0.7,31.26,24.21,16.11,19.41,101.08
2016,1,6,0.91,31.62,24.07,9.37,19.71,101.07
2016,1,7,0.91,31.7,24.73,16.29,19.78,101.1
2016,1,8,1.0,31.31,24.19,15.14,19.47,101.04
2016,1,9,1.1,31.95,24.05,1.55,19.17,100.98
2016,1,10,0.93,31.29,24.44,0.91,19.29,101.05
2016,1,11,0.66,30.98,24.32,13.31,19.35,101.0
2016,1,12,0.83,31.32,24.77,13.53,19.84,100.9
2016,1,13,0.57,31.76,24.68,13.66,19.78,100.84
2016,1,14,0.8,31.51,25.07,3.37,19.96,100.81
2016,1,15,0.7,31.8,25.08,0.59,19.78,100.78
2016,1,16,0.62,32.62,24.62,0.51,19.71,100.74
2016,1,17,0.58,31.08,25.01,23.57,19.71,100.76
2016,1,18,0.67,31.74,24.08,3.79,19.65,100.76
2016,1,19,0.84,29.23,25.14,6.15,20.08,100.89
2016,1,20,0.84,27.44,23.48,8.35,17.33,101.15
2016,1,21,0.95,31.11,23.19,2.85,18.55,100.98
2016,1,22,1.04,30.67,24.2,2.35,19.47,100.96
2016,1,23,1.26,29.12,24.51,5.33,19.35,101.04
2016,1,24,1.15,31.08,22.61,5.03,19.35,101.1
2016,1,25,1.09,28.65,24.51,13.71,19.41,101.12
2016,1,26,1.02,31.07,23.87,10.04,19.47,101.04
2016,1,27,0.72,30.51,24.42,3.52,19.53,100.99
2016,1,28,0.78,30.79,24.76,0.85,19.78,100.92
2016,1,29,0.84,30.58,25.35,0.61,19.9,100.95
2016,1,30,1.0,30.17,24.9,6.13,20.08,100.9
2016,1,31,1.12,30.34,24.38,1.82,19.41,100.88
2016,2,1,1.23,29.83,24.23,0.96,19.47,100.83
2016,2,2,1.31,30.01,24.83,0.74,19.17,100.89
2016,2,3,0.9,29.82,23.86,0.56,18.86,100.91
2016,2,4,0.98,30.15,24.12,1.07,19.17,100.83
2016,2,5,0.66,31.25,24.14,0.86,19.47,100.76
2016,2,6,0.7,29.85,24.64,3.5,20.02,100.78
2016,2,7,1.23,30.37,25.08,5.81,20.02,100.83
2016,2,8,1.17,28.02,24.68,84.74,19.84,100.9
2016,2,9,1.05,28.28,24.02,28.85,19.04,100.9
2016,2,10,1.21,27.94,24.33,21.17,19.35,100.87
2016,2,11,0.95,30.01,23.07,2.34,18.07,100.99
2016,2,12,0.86,31.44,22.55,10.23,18.01,100.98
2016,2,13,0.65,31.63,24.2,11.15,18.74,100.97
2016,2,14,0.46,32.56,24.24,11.87,19.04,100.94
2016,2,15,0.66,30.15,25.22,21.21,19.59,100.99
2016,2,16,1.09,28.19,24.69,7.94,19.78,101.08
2016,2,17,1.34,30.17,24.17,6.16,18.8,101.09
2016,2,18,1.01,31.79,23.1,0.21,18.37,101.04
2016,2,19,1.14,31.81,23.33,2.23,18.86,101.01
2016,2,20,1.2,28.61,24.28,4.49,19.41,101.09
2016,2,21,1.13,28.8,24.19,4.46,19.59,101.1
2016,2,22,0.97,30.66,23.9,3.8,19.29,101.18
2016,2,23,1.09,29.37,24.39,7.74,19.53,101.03
2016,2,24,1.07,29.3,24.35,10.18,19.65,101.03
2016,2,25,1.19,28.84,23.78,9.41,18.98,101.12
2016,2,26,1.19,28.65,23.94,16.49,18.8,101.13
2016,2,27,1.21,31.07,23.53,0.95,18.68,101.09
2016,2,28,1.05,28.71,23.8,14.56,19.65,101.14
2016,2,29,1.07,29.05,24.62,26.65,19.96,101.15
2016,3,1,1.08,28.95,24.23,6.94,19.35,101.06
2016,3,2,1.3,29.96,24.37,3.62,19.59,101.03
2016,3,3,1.04,29.21,24.52,8.03,19.71,101.1
2016,3,4,1.04,31.45,24.47,2.7,19.65,100.96
2016,3,5,1.09,30.62,24.73,11.51,19.96,100.93
2016,3,6,0.86,30.95,24.64,24.91,20.08,100.92
2016,3,7,0.92,29.8,25.15,27.59,20.02,100.88
2016,3,8,0.91,31.12,24.41,1.33,19.96,100.79
2016,3,9,0.69,30.94,24.85,0.65,19.9,100.8
2016,3,10,0.65,30.8,25.03,2.97,19.78,100.93
2016,3,11,0.9,31.32,24.6,23.77,19.71,100.95
2016,3,12,0.87,30.85,24.56,27.01,20.08,100.94
2016,3,13,0.84,30.47,24.85,8.74,19.9,101.0
2016,3,14,0.84,30.23,24.52,5.64,19.59,101.03
